Date,Time,AIRFLOW,INBOARDTEMP,INBOARDVIBRATION,OUTBOARDTEMP,OUTBOARDVIBRATION
2/1/17,1:32:00,0,64.6901397705078,-0.00080356071703136,67.5980987548828,0.000112648689537309
2/1/17,1:34:00,0,64.6060333251953,-0.000761004514060915,67.5078582763672,-0.000130171829368919
2/1/17,1:36:00,0,64.5525817871094,-0.00153702893294394,67.4237518310547,-0.000851123477332294
2/1/17,1:38:00,0,64.4728546142578,0.00119908270426095,67.3308715820313,-0.00075850123539567
2/1/17,1:40:00,0,64.5201721191406,-0.00156206195242703,67.2940826416016,-0.000625826069153845
2/1/17,1:42:00,0,64.5569610595703,-0.00122912228107452,67.3352508544922,-0.00123663223348558
2/1/17,1:44:00,0,64.5762329101563,-0.00207273568958044,67.3781890869141,-0.00132424803450704
2/1/17,1:46:00,0,64.6007690429688,-0.000595786375924945,67.4526672363281,-0.000643349136225879
2/1/17,1:48:00,0,64.6007690429688,-0.00134177110157907,67.3922119140625,-0.00134427449665964
2/1/17,1:50:00,0,64.5184173583984,-0.000180237897438928,67.2914428710938,-0.00141687016002834
2/1/17,1:52:00,0,64.4150238037109,-0.00233558285981417,67.2493896484375,-0.000963772181421518
2/1/17,1:54:00,0,64.3738403320313,-0.00161212799139321,67.1565246582031,-0.0011264868080616
2/1/17,1:56:00,0,64.3747253417969,-0.000190251128515229,67.1512603759766,-0.00106891081668437
2/1/17,1:58:00,0,64.4159088134766,-0.000297893187962472,67.1591491699219,-0.000986301805824041
2/1/17,2:00:00,0,64.4667205810547,-0.000605799607001245,67.2388763427734,-0.000623322790488601
2/1/17,2:02:00,0,64.5026397705078,-0.000708435080014169,67.2406311035156,-0.000906196190044284
2/1/17,2:04:00,0,64.4693450927734,-0.00151199568063021,67.2432556152344,-0.00104888435453177
2/1/17,2:06:00,0,64.3721008300781,-0.00156206195242703,67.1609039306641,-0.000791044090874493
2/1/17,2:08:00,0,64.2792205810547,-0.00126416864804924,67.0618896484375,-0.000490647624246776
2/1/17,2:10:00,0,64.2450561523438,-0.000205270946025848,67.0145874023438,-0.000931229209527373
2/1/17,2:12:00,0,64.2433013916016,-0.00109394383616745,66.9260864257813,-0.00117154628969729
2/1/17,2:14:00,0,64.2441711425781,-0.00148696266114712,66.9716491699219,-0.00140185048803687
2/1/17,2:16:00,0,64.2932434082031,-0.000665878877043724,67.0215911865234,-0.00128669827245176
2/1/17,2:18:00,0,64.3352966308594,-0.00146192964166403,67.071533203125,-0.000866143265739083
2/1/17,2:20:00,0,64.3721008300781,-0.000290383293759078,67.0618896484375,-0.000991308363154531
2/1/17,2:22:00,0,64.3282928466797,-0.00152951898053288,67.0242156982422,-0.00102885812520981
2/1/17,2:24:00,0,64.2441711425781,0.000245323812123388,66.9295959472656,-0.000445588142611086
2/1/17,2:26:00,0,64.2030029296875,4.51E-05,66.8340911865234,-0.000796050764620304
2/1/17,2:28:00,0,64.1574401855469,-0.00166720058768988,66.7876586914063,-0.00128669827245176
2/1/17,2:30:00,0,64.1083679199219,-0.000493150902912021,66.7412261962891,-0.00140685704536736
2/1/17,2:32:00,0,64.1083679199219,-0.00160712143406272,66.8034362792969,-0.000953758950345218
2/1/17,2:34:00,0,64.1924896240234,-0.000988805200904608,66.8778991699219,-0.00109644723124802
2/1/17,2:36:00,0,64.2038726806641,0.000478131114505231,66.9374847412109,-0.00129671161994338
2/1/17,2:38:00,0,64.1977386474609,-0.000971282017417252,66.8910369873047,-0.000841110246255994
2/1/17,2:40:00,0,64.1083679199219,-0.00128419511020184,66.8034362792969,0.00063834257889539
2/1/17,2:42:00,0,64.0146179199219,-0.0016371610108763,66.7052917480469,-0.000808567274361849
2/1/17,2:44:00,0,63.8832015991211,-0.000165218079928309,66.6720123291016,-0.00135178421624005
2/1/17,2:46:00,0,63.8884582519531,-0.00191002106294036,66.6106719970703,-0.00127418176271021
2/1/17,2:48:00,0,63.9681854248047,-0.000700925244018435,66.6693725585938,-0.00101634161546826
2/1/17,2:50:00,0,64.0172576904297,0.000961268902756274,66.6623687744141,-0.000623322790488601
2/1/17,2:52:00,0,64.0654449462891,-0.00198261672630906,66.7499847412109,-0.000886169727891684
2/1/17,2:54:00,0,64.0584259033203,-0.000750991282984614,66.7429809570313,-0.00132424803450704
2/1/17,2:56:00,0,64.0619354248047,-0.00142938666976988,66.7123107910156,-0.000851123477332294
2/1/17,2:58:00,0,63.966438293457,-0.00109895062632859,66.6168060302734,-0.000846116803586483
2/1/17,3:00:00,0,63.88232421875,-0.00111146713607013,66.5309448242188,-0.00139183714054525
2/1/17,3:02:00,0,63.8534088134766,-0.00205771625041962,66.4985198974609,-0.00106640765443444
2/1/17,3:04:00,0,63.9270095825195,-0.00141687016002834,66.5265655517578,-0.000936235766857862
2/1/17,3:06:00,0,63.9690628051758,-0.00176733289845288,66.6168060302734,-0.00117905624210835
2/1/17,3:08:00,0,64.0198822021484,-0.0015770816244185,66.6614990234375,0.001206592656672
2/1/17,3:10:00,0,64.0119934082031,-0.00147444615140557,66.6693725585938,-0.0013192412443459
2/1/17,3:12:00,0,63.981330871582,-0.00063834257889539,66.5852661132813,-0.00112148025073111
2/1/17,3:14:00,0,63.8779449462891,-0.00105639430694282,66.5318145751953,-0.000963772181421518
2/1/17,3:16:00,0,63.857795715332,-0.000272860168479383,66.4328155517578,-0.000783534254878759
2/1/17,3:18:00,0,63.8428955078125,-0.00061831611674279,66.3960113525391,-0.000688408617861569
2/1/17,3:20:00,0,63.8814468383789,-0.000565746799111366,66.4468383789063,-0.000155204848852009
2/1/17,3:22:00,0,63.8945922851563,-0.00142187671735883,66.4407043457031,-0.000993811758235097
2/1/17,3:24:00,0,63.9357681274414,-0.00238564889878035,66.5353240966797,-0.000826090457849205
2/1/17,3:26:00,0,63.9261322021484,-0.00181239238008857,66.5265655517578,-0.000903692794963717
2/1/17,3:28:00,0,63.8753128051758,0.000167721387697384,66.4371948242188,-0.00123663223348558
2/1/17,3:30:00,0,63.8052215576172,8.51E-05,66.3942565917969,-0.00122912228107452
2/1/17,3:32:00,0,63.7456436157227,-0.00161463115364313,66.3478240966797,-0.000931229209527373
2/1/17,3:34:00,0,63.7333755493164,-0.00165218091569841,66.2584533691406,-0.000377998920157552
2/1/17,3:36:00,0,63.7570343017578,-0.000485641008708626,66.2996368408203,-0.00109144067391753
2/1/17,3:38:00,0,63.753532409668,-0.00107892416417599,66.3092803955078,-0.000956262229010463
2/1/17,3:40:00,0,63.7894515991211,-0.00159210152924061,66.3644714355469,-0.00110145378857851
2/1/17,3:42:00,0,63.8315048217773,0.000202767638256773,66.4012756347656,9.76E-05
2/1/17,3:44:00,0,63.8323822021484,8.01E-05,66.3662261962891,-0.00131673808209598
2/1/17,3:46:00,0,63.7482757568359,-0.00177734601311386,66.2575836181641,-0.0010538911446929
2/1/17,3:48:00,0,63.7070922851563,-0.000808567274361849,66.2129058837891,-0.00104387779720128
2/1/17,3:50:00,0,63.6667938232422,-0.000908699468709528,66.1752319335938,-0.00124414218589664
2/1/17,3:52:00,0,63.679931640625,-0.000180237897438928,66.1761016845703,-0.00108142732642591
2/1/17,3:54:00,0,63.7088470458984,-0.00157958501949906,66.2234191894531,-0.00104387779720128
2/1/17,3:56:00,0,63.7570343017578,-0.00178235257044435,66.2584533691406,-0.00130171817727387
2/1/17,3:58:00,0,63.8017196655273,6.51E-05,66.3049011230469,-0.000878659775480628
2/1/17,4:00:00,0,63.753532409668,-0.000495654181577265,66.2645874023438,-0.00117655307985842
2/1/17,4:02:00,0,63.6650390625,-0.0011665397323668,66.2146453857422,0.000305403140373528
2/1/17,4:04:00,0,63.6256103515625,-0.000483137730043381,66.1226501464844,-0.00127167860046029
2/1/17,4:06:00,0,63.5747909545898,0.000553230289369822,66.0876159667969,-0.000423058401793242
2/1/17,4:08:00,0,63.6159744262695,-8.76E-05,66.0814819335938,-0.000405535276513547
2/1/17,4:10:00,0,63.6221084594727,-0.000786037533544004,66.1734771728516,0.000505667412653565
2/1/17,4:12:00,0,63.7123489379883,-0.00128169171512127,66.1655883789063,-0.0012666720431298
2/1/17,4:14:00,0,63.6571502685547,-0.000418051786255091,66.2251586914063,-0.000911202747374773
2/1/17,4:16:00,0,63.6624069213867,-0.00109644723124802,66.1673431396484,-0.00119908270426095
2/1/17,4:18:00,0,63.6185989379883,-0.000513177365064621,66.0797271728516,-0.00102635473012924
2/1/17,4:20:00,0,63.4836730957031,-0.000688408617861569,65.9921112060547,-0.0011665397323668
2/1/17,4:22:00,0,63.4328536987305,-0.00116904312744737,65.9474182128906,-0.00142938666976988
2/1/17,4:24:00,0,63.4801712036133,-0.000505667412653565,65.9526824951172,-0.000866143265739083
2/1/17,4:26:00,0,63.5301132202148,-0.000665878877043724,65.9894866943359,-0.00131173152476549
2/1/17,4:28:00,0,63.5704116821289,-0.000781030976213515,66.0867309570313,-0.000911202747374773
2/1/17,4:30:00,0,63.580924987793,-0.00146192964166403,66.1252899169922,-0.000858633313328028
2/1/17,4:32:00,0,63.5774230957031,-0.00103636784479022,66.0858612060547,-0.000906196190044284
2/1/17,4:34:00,0,63.5388717651367,-0.00152951898053288,65.9526824951172,-0.00130422157235444
2/1/17,4:36:00,0,63.3916778564453,-0.00134928105399013,65.9044952392578,-0.00102385133504868
2/1/17,4:38:00,0,63.3531265258789,-0.00167971709743142,65.8545532226563,-0.00110896374098957
2/1/17,4:40:00,0,63.4389877319336,0.000818580505438149,65.8633117675781,-0.000866143265739083
2/1/17,4:42:00,0,63.4319839477539,-0.00209276238456368,65.9114990234375,-0.000946248997934163
2/1/17,4:44:00,0,63.5301132202148,-0.00187497492879629,65.9579315185547,-0.00106390425935388
2/1/17,4:46:00,0,63.5266036987305,-0.000290383293759078,65.9947357177734,-0.000903692794963717
2/1/17,4:48:00,0,63.5125885009766,0.00107141421176493,65.9561920166016,-0.000813573831692338
2/1/17,4:50:00,0,63.4013137817383,-0.0013993470929563,65.8650665283203,-0.00122912228107452
2/1/17,4:52:00,0,63.2996826171875,-0.000578263308852911,65.8186340332031,-0.00113149359822273
2/1/17,4:54:00,0,63.3084411621094,-0.00168222049251199,65.7730712890625,-0.000508170807734132
2/1/17,4:56:00,0,63.3434906005859,-0.00147194298915565,65.7660522460938,-0.00128920166753232
2/1/17,4:58:00,0,63.3864212036133,-0.000190251128515229,65.8230133056641,0.000207774253794923
2/1/17,5:00:00,0,63.4398651123047,-0.000520687317475677,65.9044952392578,-0.000823587062768638
2/1/17,5:02:00,0,63.3995590209961,-0.00123913562856615,65.9053649902344,-0.00112148025073111
2/1/17,5:04:00,0,63.4021911621094,-0.00191252445802093,65.8606872558594,-0.000488144345581532
2/1/17,5:06:00,0,63.2637557983398,-0.00115402322262526,65.7765808105469,-0.000788540812209249
2/1/17,5:08:00,0,63.2076873779297,-0.00184243195690215,65.6775665283203,-0.00109144067391753
2/1/17,5:10:00,0,63.2120666503906,-0.000230303994612768,65.6793212890625,-0.0010538911446929
2/1/17,5:12:00,0,63.2558746337891,-0.00135178421624005,65.7318878173828,-0.0011665397323668
2/1/17,5:14:00,0,63.3014297485352,-0.00053821038454771,65.7704467773438,-0.000250330427661538
2/1/17,5:16:00,0,63.3049392700195,0.000448091479483992,65.8116149902344,-0.00116904312744737
2/1/17,5:18:00,0,63.3031845092773,-0.00072846154216677,65.8177490234375,-0.00144440657459199
2/1/17,5:20:00,0,63.2646331787109,-0.00149447261355817,65.7686920166016,-0.0011865661945194
2/1/17,5:22:00,0,63.2103118896484,0.000730964820832014,65.6819458007813,-0.00114401010796428
2/1/17,5:24:00,0,63.1244506835938,-0.00124163879081607,65.6355133056641,0.000302899803500623
2/1/17,5:26:00,0,63.1279525756836,-0.00151449907571077,65.5549011230469,0.00120909605175257
2/1/17,5:28:00,0,63.2146911621094,-0.000761004514060915,65.6407623291016,-0.000778527581132948
2/1/17,5:30:00,0,63.2068099975586,-0.00109895062632859,65.6872100830078,-0.00108893727883697
2/1/17,5:32:00,0,63.2488632202148,-0.000976288691163063,65.7257537841797,-0.00134677765890956
2/1/17,5:34:00,0,63.2628784179688,-0.00207023276016116,65.6985931396484,-0.00148195610381663
2/1/17,5:36:00,0,63.2199478149414,-0.000357972516212612,65.6460266113281,-0.00120158609934151
2/1/17,5:38:00,0,63.16650390625,-0.000277866784017533,65.5540313720703,-0.00051818392239511
2/1/17,5:40:00,0,63.1297073364258,-0.00113650015555322,65.5032196044922,-0.00103636784479022
2/1/17,5:42:00,0,63.1226959228516,-0.00131673808209598,65.5408935546875,-0.00117655307985842
2/1/17,5:44:00,0,63.2138137817383,-0.000550726894289255,65.5908355712891,-0.00140936020761728
2/1/17,5:46:00,0,63.1673812866211,-0.000911202747374773,65.6407623291016,-0.00126166525296867
2/1/17,5:48:00,0,63.2190780639648,-0.00153953209519386,65.6346435546875,-0.000898686237633228
2/1/17,5:50:00,0,63.2059326171875,-0.00180237903259695,65.5908355712891,9.51E-05
2/1/17,5:52:00,0,63.1200714111328,-0.00116904312744737,65.5040893554688,-0.000838606967590749
2/1/17,5:54:00,0,63.0368347167969,-0.00156706850975752,65.4059600830078,-0.00144690996967256
2/1/17,5:56:00,0,63.0271987915039,-0.000783534254878759,65.4120941162109,-0.000302899803500623
2/1/17,5:58:00,0,63.0885238647461,-0.00143439322710037,65.5093383789063,-0.000227800686843693
2/1/17,6:00:00,0,63.1700057983398,-0.000262846937403083,65.5426330566406,-0.00130922812968493
2/1/17,6:02:00,0,63.161247253418,-0.000315416313242167,65.5960845947266,-0.00109644723124802
2/1/17,6:04:00,0,63.0823974609375,-0.00109895062632859,65.4962005615234,-0.000493150902912021
2/1/17,6:06:00,0,63.0613632202148,0.000550726894289255,65.4182281494141,-0.000650859088636935
2/1/17,6:08:00,0,62.9448394775391,-0.00123663223348558,65.3691558837891,0.000187747820746154
2/1/17,6:10:00,0,62.9895248413086,-0.00126166525296867,65.3682861328125,-0.0011465132702142
2/1/17,6:12:00,0,62.9535980224609,-0.00143689662218094,65.3306121826172,-0.00125665869563818
2/1/17,6:14:00,0,63.033332824707,0.00160712143406272,65.4156036376953,-0.000553230289369822
2/1/17,6:16:00,0,63.0491027832031,-0.0005832698661834,65.4585266113281,-0.00115652661770582
2/1/17,6:18:00,0,63.0815200805664,-0.00157457846216857,65.4786834716797,-0.00137431407347322
2/1/17,6:20:00,0,62.9886474609375,-0.00111397029832006,65.4199829101563,-0.000846116803586483
2/1/17,6:22:00,0,62.9465866088867,0.000690912012942135,65.3209686279297,-0.00136930751614273
2/1/17,6:24:00,0,62.8616027832031,-0.000818580505438149,65.2789154052734,-0.00136179756373167
2/1/17,6:26:00,0,62.8563461303711,-0.00176232610829175,65.235107421875,-0.00075850123539567
2/1/17,6:28:00,0,62.9027786254883,-0.00135428761132061,65.2780456542969,-0.000403031997848302
2/1/17,6:30:00,0,62.9448394775391,-0.0005732566351071,65.3341217041016,-0.000235310610150918
2/1/17,6:32:00,0,62.9430847167969,-0.000981295248493552,65.4085845947266,-0.000953758950345218
2/1/17,6:34:00,0,62.9868927001953,-0.00109394383616745,65.4050903320313,-0.00125916209071875
2/1/17,6:36:00,0,62.9413299560547,-0.00134928105399013,65.3761749267578,-0.00134677765890956
2/1/17,6:38:00,0,62.8151626586914,-0.000480634451378137,65.2315979003906,-0.000212780869333074
2/1/17,6:40:00,0,62.8195495605469,-0.00115652661770582,65.2377319335938,-0.000973785412497818
2/1/17,6:42:00,0,62.8099060058594,-0.00191002106294036,65.2289733886719,-0.000788540812209249
2/1/17,6:44:00,0,62.8598480224609,-0.00184493535198271,65.2692718505859,-0.000448091479483992
2/1/17,6:46:00,0,62.9308166503906,-0.00144941313192248,65.3183441162109,-0.000685905339196324
2/1/17,6:48:00,0,62.9912719726563,-0.00112398364581168,65.3709106445313,-0.00129420822486281
2/1/17,6:50:00,0,62.8598480224609,-0.00120158609934151,65.3279876708984,-0.00062832934781909
2/1/17,6:52:00,0,62.8116607666016,0.000357972516212612,65.2281036376953,-0.00117905624210835
2/1/17,6:54:00,0,62.8142929077148,-0.000260343658737838,65.1834106445313,-0.00121410260908306
2/1/17,6:56:00,0,62.8142929077148,-0.00102635473012924,65.1895446777344,-0.00117154628969729
2/1/17,6:58:00,0,62.8633575439453,-0.000958765507675707,65.2307281494141,-0.000761004514060915
2/1/17,7:00:00,0,62.8966522216797,-0.00156706850975752,65.2762908935547,-0.000675892108120024
2/1/17,7:02:00,0,62.9089126586914,-0.00177484261803329,65.3183441162109,-0.000580766587518156
2/1/17,7:04:00,0,62.9062881469727,-0.0011665397323668,65.3744201660156,-0.000705931801348925
2/1/17,7:06:00,0,62.85546875,-0.000936235766857862,65.2841796875,-0.00108393072150648
2/1/17,7:08:00,0,62.7731094360352,-0.000826090457849205,65.1816558837891,-0.000951255671679974
2/1/17,7:10:00,0,62.7144088745117,-0.00145942647941411,65.1036834716797,-0.000688408617861569
2/1/17,7:12:00,0,62.7687301635742,0.000660872319713235,65.0993041992188,0.000155204848852009
2/1/17,7:14:00,0,62.7678527832031,-0.000360475794877857,65.1834106445313,-0.000443084863945842
2/1/17,7:16:00,0,62.8099060058594,-0.000906196190044284,65.2377319335938,-0.00108142732642591
2/1/17,7:18:00,0,62.8528442382813,-0.00133676454424858,65.2754058837891,-6.26E-05
2/1/17,7:20:00,0,62.8677368164063,-0.000941242440603673,65.2754058837891,-0.00105138774961233
2/1/17,7:22:00,0,62.8169174194336,8.01E-05,65.2806701660156,-0.000708435080014169
2/1/17,7:24:00,0,62.7214202880859,-0.00061831611674279,65.1474914550781,-0.00118155963718891
2/1/17,7:26:00,0,62.7196655273438,-0.000428065017331392,65.0633850097656,-0.000848620198667049
2/1/17,7:28:00,0,62.7310562133789,-0.00121410260908306,65.0519866943359,-0.000698421848937869
2/1/17,7:30:00,0,62.7477035522461,0.00364481098949909,65.0914154052734,0.000700925244018435
2/1/17,7:32:00,0,62.76171875,-0.00114901666529477,65.1439819335938,-0.00076851446647197
2/1/17,7:34:00,0,62.8072814941406,-0.00113149359822273,65.2298583984375,-0.000663375598378479
2/1/17,7:36:00,0,62.8116607666016,-0.00151449907571077,65.2263488769531,-0.00110395718365908
2/1/17,7:38:00,0,62.8055267333984,-0.000766011071391404,65.1448669433594,-0.000335442775394768
2/1/17,7:40:00,0,62.7214202880859,-0.00138182402588427,65.0467376708984,-0.00107642076909542
2/1/17,7:42:00,0,62.7275466918945,0.00129420822486281,65.0572509765625,-0.00109895062632859
2/1/17,7:44:00,0,62.7293014526367,-0.00163215445354581,65.1071929931641,-0.00111647369340062
2/1/17,7:46:00,0,62.7731094360352,-0.00146693619899452,65.1457366943359,-0.000808567274361849
2/1/17,7:48:00,0,62.8046493530273,-0.00122912228107452,65.1842956542969,2.50E-06
2/1/17,7:50:00,0,62.8545913696289,-0.000310409697704017,65.2456207275391,-0.000991308363154531
2/1/17,7:52:00,0,62.8142929077148,0.00110896374098957,65.1921844482422,-0.00135428761132061
2/1/17,7:54:00,0,62.726676940918,-0.00051818392239511,65.0966796875,-0.00122161256149411
2/1/17,7:56:00,0,62.7196655273438,0.000267853552941233,65.0046844482422,-0.000823587062768638
2/1/17,7:58:00,0,62.7170333862305,-0.00116403657011688,65.0108184814453,-0.000808567274361849
2/1/17,8:00:00,0,62.7652282714844,-0.00200514681637287,65.0870361328125,-0.00117154628969729
2/1/17,8:02:00,0,62.7696075439453,-0.000873653218150139,65.1001739501953,0.000630832626484334
2/1/17,8:04:00,0,62.8125381469727,-0.000938739161938429,65.1834106445313,-0.00105889770202339
2/1/17,8:06:00,0,62.8204193115234,-0.00230804644525051,65.2394866943359,-0.000478131114505231
2/1/17,8:08:00,0,62.8966522216797,-0.000776024302467704,65.2315979003906,-6.76E-05
2/1/17,8:10:00,0,62.8528442382813,-0.000993811758235097,65.2386169433594,-0.000788540812209249
2/1/17,8:12:00,0,62.8134155273438,-0.000996315153315663,65.1439819335938,-0.000750991282984614
2/1/17,8:14:00,0,62.7634735107422,-0.000838606967590749,65.0598754882813,-0.0012666720431298
2/1/17,8:16:00,0,62.7187881469727,-0.00149697600863874,65.0423583984375,-0.00109144067391753
2/1/17,8:18:00,0,62.7538375854492,-0.00140685704536736,65.1019287109375,-0.00108142732642591
2/1/17,8:20:00,0,62.7722320556641,-0.000142688339110464,65.1518707275391,-0.000307906419038773
2/1/17,8:22:00,0,62.8099060058594,-0.00102635473012924,65.1895446777344,-0.00052819715347141
2/1/17,8:24:00,0,62.8545913696289,-0.00134928105399013,65.2298583984375,-0.000310409697704017
2/1/17,8:26:00,0,62.8510894775391,-0.00132424803450704,65.2543792724609,9.76E-05
2/1/17,8:28:00,0,62.8519668579102,-0.000665878877043724,65.2342376708984,-0.000761004514060915
2/1/17,8:30:00,0,62.7363128662109,-0.00179486908018589,65.1361083984375,-0.000643349136225879
2/1/17,8:32:00,0,62.7284240722656,0.000428065017331392,65.0511169433594,-0.00133426114916801
2/1/17,8:34:00,0,62.7179107666016,-0.00134928105399013,65.0590057373047,-0.00117154628969729
2/1/17,8:36:00,0,62.7687301635742,-0.0013392677064985,65.1089477539063,-0.00119657930918038
2/1/17,8:38:00,0,62.7704849243164,-0.00101133482530713,65.0975494384766,-0.00104137463495135
2/1/17,8:40:00,0,62.7757415771484,-0.00123162567615509,65.1921844482422,-5.51E-05
2/1/17,8:42:00,0,62.8212966918945,-0.00158959813416004,65.1825408935547,-0.00138182402588427
2/1/17,8:44:00,0,62.8528442382813,-0.00117655307985842,65.2421112060547,-0.00052819715347141
2/1/17,8:46:00,0,62.7222900390625,-0.000988805200904608,65.1597595214844,-0.000771017745137215
2/1/17,8:48:00,0,62.7240447998047,-0.000630832626484334,65.1063079833984,-0.00064835580997169
2/1/17,8:50:00,0,62.7275466918945,-0.00185494846664369,65.1036834716797,-0.00107642076909542
2/1/17,8:52:00,0,62.7766189575195,-0.000453098095022142,65.1869201660156,-0.00121660577133298
2/1/17,8:54:00,0,62.7722320556641,-0.00204269634559751,65.2167053222656,-0.00113399676047266
2/1/17,8:56:00,0,62.8186721801758,-2.75E-05,65.2315979003906,-0.00117905624210835
2/1/17,8:58:00,0,62.850212097168,-0.00142438011243939,65.2841796875,-0.00129420822486281
2/1/17,9:00:00,0,62.8572235107422,-0.000365482410416007,65.2754058837891,-0.00122161256149411
2/1/17,9:02:00,0,62.737190246582,-0.00149697600863874,65.1877899169922,-0.00127668515779078
2/1/17,9:04:00,0,62.6837463378906,-0.00111397029832006,65.0493621826172,-0.000798554043285549
2/1/17,9:06:00,0,62.7240447998047,-0.00145942647941411,65.0572509765625,-0.000896182958967984
2/1/17,9:08:00,0,62.7135314941406,-0.00151700247079134,65.141357421875,-0.000322926265653223
2/1/17,9:10:00,0,62.7608413696289,-0.00122411572374403,65.1869201660156,-0.00122912228107452
2/1/17,9:12:00,0,62.8545913696289,0.00053821038454771,65.2377319335938,-0.000360475794877857
2/1/17,9:14:00,0,62.8598480224609,-0.00202266965061426,65.3130798339844,-0.00102134817279875
2/1/17,9:16:00,0,62.8177947998047,-0.000395522045437247,65.2429962158203,-0.00116904312744737
